PID,Name,Title,PublicationType,ContentType,Language,Journal,JournalISSN,JournalEISSN,Status,Volume,Issue,HostPublication,StartPage,EndPage,Year,Edition,Pages,City,Publisher,Series,SeriesISSN,SeriesEISSN,ISBN,Urls,ISRN,DOI,ISI,PMID,ScopusId,NBN,LocalId,ArchiveNumber,Keywords,Categories,ResearchSubjects,Projects,Notes,Abstract,Opponents,Supervisors,Examiners,Patent,ThesisLevel,Credits,Programme,Subject,Uppsok,DefencePlace,DefenceLanguage,DefenceDate,CreatedDate,PublicationDate,LastUpdated,FullTextLink,Funder,NumberOfAuthors,ExternalCooperation,FridaLevel,PartOfThesis,PublicationSubtype,Conference,Term,ArticleId,Reviewed,FreeFulltext,SustainableDevelopment,Contributor
1257334,"Bartonek, Anders [shasbk06] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Filosofi [11813]);Burman, Anders [SH99ASBN] [0000-0002-0328-9116] (Södertörns högskola [481], Institutionen för historia och samtidsstudier [11802], Idéhistoria [11807])",Hegelian Marxism : The Uses of Hegel’s Philosophy in Marxist Theory from Georg Lukács to Slavoj Žižek,Samlingsverk (redaktörskap),Refereegranskat,eng,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1,203,Huddinge,Södertörns högskola,Södertörn Philosophical Studies ; 22;Södertörn Academic Studies ; 75,1651-6834;1650-433X,1651-6834;1650-433X,978-91-88663-50-4;978-91-88663-51-1,https://bibl.sh.se/skriftserier/hogskolans_skriftserier/Hegelian_Marxism/diva2_1257334.aspx,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-36626,NA,NA,NA,Idé- och lärdomshistoria (60305),Baltic and East European studies,NA,NA,"<p>Since Georg Lukács and Karl Korsch in the 1920s, Hegelian Marxism has played a prominent role as a radical intellectual tradition in modern political theory. This anthology investigates how these Hegelian Marxists, in different historical, political and intellectual contexts during the last century, have employed Hegel’s philosophy with the aim of developing and renewing Marxist theory.</p><p>Besides Lukács and Korsch the volume includes articles dealing with the thoughts of Herbert Marcuse, Theodor W. Adorno, Walter Benjamin, Evald Ilyenkov, Lucio Colletti and Slavoj Žižek. The overall purpose is to investigate if, and the degree to which, these thinkers could be interpreted as Hegelian Marxists, and how they use the Hegelian philosophy to better understand their own current society as well as situate themselves in relation to orthodox forms of Marxism. Taken together, the articles can hopefully contribute to an intensification of discussions about the critical and self-criticalphilosophy of Marxism today.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-19,2018-10-19,2020-07-02,http://sh.diva-portal.org/smash/get/diva2:1257334/FULLTEXT01.pdf,Östersjöstiftelsen [16/2013],2,NA,0,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1615322,"Wallenstein, Sven-Olov [shsvwn02] [0000-0002-6968-3693] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Filosofi [11813])",Hegel’s Art-Religion in the <em>Phenomenology of Spirit</em> and Beyond,"Kapitel i bok, del av antologi",Övrigt vetenskapligt,eng,NA,NA,NA,NA,NA,NA,Interpreting Hegel’s Phenomenology of Spirit : Expositions and Critique of Contemporary Readings,217,239,2021,NA,NA,London,Routledge,NA,NA,NA,9780367141080,https://www.routledge.com/Interpreting-Hegels-Phenomenology-of-Spirit-Expositions-and-Critique/Boldyrev-Stein/p/book/9780367141080,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-47621,NA,NA,Hegel;The Phenomenology of Spirit;Art;Religion,Filosofi (60301),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-30,2021-11-30,2021-11-30,NA,NA,1,NA,2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA
1291894,"Wallenstein, Sven-Olov [shsvwn02] [0000-0002-6968-3693] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Filosofi [11813])",Hegels Shakespeare,Artikel i tidskrift,Refereegranskat,swe,Agora  Journal for metafysisk spekulasjon,0800-7136,1500-1571,published,NA,4,NA,25,44,2018,NA,NA,Oslo,Aschehoug & Co,NA,NA,NA,NA,https://www.idunn.no/agora/2019/01/hegels_shakespeare,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-37757,NA,NA,Hegel;Shakespeare;drama;tragedi;komedi,"Filosofi, etik och religion (603)",NA,NA,<p>Volymen innehåller även 2019 vol. 1</p>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-02-26,2019-02-26,2020-03-23,NA,NA,1,NA,1,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1430460,"Ruin, Hans [shhsrn] [0000-0003-3210-4712] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Filosofi [11813])",Heidegger and Heraclitus : Heidegger (M): Heraclitus. The Inception of Occidental Thinking and Logic: Heraclitus's Doctrine of the Logos,"Artikel, recension",Övrigt vetenskapligt,eng,Classical Review,0009-840X,1464-3561,published,70,1,NA,25,27,2020,NA,NA,NA,Cambridge University Press,NA,NA,NA,NA,NA,NA,10.1017/S0009840X19001483,000529244600011,NA,NA,urn:nbn:se:sh:diva-40701,NA,NA,NA,Filosofi (60301),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-15,2020-05-15,2020-05-15,NA,NA,1,NA,2,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1515479,"Ruin, Hans [shhsrn] [0000-0003-3210-4712] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Filosofi [11813])","Heidegger, Leibniz and the Abyss of Reason","Kapitel i bok, del av antologi",Refereegranskat,eng,NA,NA,NA,NA,NA,NA,Paths in Heidegger’s Later Thought,245,261,2020,NA,NA,Bloomington,Indiana University Press,NA,NA,NA,9780253047199;9780253047205;9780253047229,NA,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-43072,NA,NA,Heideger;Leibniz;Reason,Filosofi (60301),Critical and Cultural Theory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-01-09,2021-01-09,2021-01-11,NA,NA,1,NA,1,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1273047,"Svenaeus, Fredrik [SHFKSS] [0000-0002-8973-8591] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Centrum för praktisk kunskap [11810])",Heidegger’s Philosophy of Technology and the Perils of Medicalization,"Kapitel i bok, del av antologi",Refereegranskat,eng,NA,NA,NA,NA,NA,NA,Existential Medicine : Essays on Health and Illness,131,144,2018,1,NA,London,Rowman & Littlefield International,New Heidegger Research,NA,NA,978-1-78660-483-5,NA,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-37061,NA,NA,NA,"Filosofi, etik och religion (603)",Critical and Cultural Theory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-20,2018-12-20,2022-03-03,NA,Östersjöstiftelsen [4/2014],1,NA,1,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1552825,"Svenaeus, Fredrik [SHFKSS] [0000-0002-8973-8591] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Centrum för praktisk kunskap [11810])",Helmuth Plessners grundstämningar: skrattet och gråten,"Kapitel i bok, del av antologi",Övrigt vetenskapligt,swe,NA,NA,NA,NA,NA,NA,Tidvatten : Festskrift till Hans Ruin,101,109,2021,NA,NA,Huddinge,Södertörns högskola,Södertörn Philosophical Studies ; 30,1651-6834,1651-6834,978-91-89109-54-4,http://urn.kb.se/resolve?urn=urn:nbn:se:sh:diva-45231,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-45331,NA,NA,NA,Filosofi (60301),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-06,2021-05-06,2021-05-06,http://sh.diva-portal.org/smash/get/diva2:1552825/FULLTEXT01.pdf,NA,1,NA,0,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA
1259418,"Bartonek, Anders [shasbk06] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Filosofi [11813])","Herbert Marcuse : No Dialectics, No Critique","Kapitel i bok, del av antologi",Refereegranskat,eng,NA,NA,NA,NA,NA,NA,Hegelian Marxism : The Uses of Hegel’s Philosophy in Marxist Theory from Georg Lukács to Slavoj Žižek,81,106,2018,NA,NA,Huddinge,Södertörns högskola,Södertörn Philosophical Studies ; 22;Södertörn Academic Studies ; 75,1651-6834;1650-433X,1651-6834;1650-433X,978-91-88663-50-4;978-91-88663-51-1,http://urn.kb.se/resolve?urn=urn:nbn:se:sh:diva-36626,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-36665,NA,NA,NA,Filosofi (60301),Baltic and East European studies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-29,2018-10-29,2020-07-02,http://sh.diva-portal.org/smash/get/diva2:1259418/FULLTEXT01.pdf,Östersjöstiftelsen [16/2013],1,NA,0,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA
1421998,"Stiernstedt, Fredrik [shfkst04] [0000-0002-5247-8212] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Medie- och kommunikationsvetenskap [11817])",Herbert Schiller: Mass Communications and American Empire (1969),"Kapitel i bok, del av antologi",Övrigt vetenskapligt,swe,NA,NA,NA,NA,NA,NA,Medievetenskapens idétraditioner,139,152,2020,NA,NA,Lund,Studentlitteratur AB,NA,NA,NA,9789144130712,NA,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-40474,NA,NA,NA,Medie- och kommunikationsvetenskap (508),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-06,2020-04-06,2020-04-06,NA,NA,1,NA,1,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1437718,"Fornäs, Johan [shjnfs09] [0000-0002-9419-4883] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Medie- och kommunikationsvetenskap [11817])",Hermeneutics,"Kapitel i bok, del av antologi",Övrigt vetenskapligt,eng,NA,NA,NA,NA,NA,NA,Reimagining Communication : Meaning,27,47,2020,NA,NA,New York,Routledge,NA,NA,NA,9781138542884;9781138542860;9781351007924,https://doi.org/10.4324/9781351007924,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-40890,NA,NA,NA,Medie- och kommunikationsvetenskap (508),NA,NA,NA,"<p>Hermeneutics is a philosophical reflection on interpretation: how people make meaning, for instance, when reading books or looking at pictures. This chapter first defines interpretation, explains why it is central to any reimagining of communication, and clarifies its relations to neighboring concepts like meaning, culture and communication. Then follows a discussion of key assumptions and themes of interpretation theory, including how to locate and reconstruct meaning. Third, a brief historical overview over different hermeneutic contributions traces the transition from the Romanticist tradition with Schleiermacher and Dilthey through Heidegger and Gadamer to the critical hermeneutics of Paul Ricoeur, which is particularly suitable for a theory of communication in the contemporary media age. The hermeneutic circle, expanded to a spiral of interpretation, is then presented as a model of how meaning is made – but also of how it is studied. The chapter concludes with some words on the limits of interpretation, responding to antihermeneutic challenges from posthumanists and new materialists.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-09,2020-06-09,2020-06-09,NA,NA,1,NA,2,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1183208,"Lane, Tora [shtale11] [0000-0001-9672-7586] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Estetik [11812]) (Södertörns högskola [481], Centrum för Östersjö- och Östeuropaforskning (CBEES) [496])",Heroism Or Tragedy : The Sublime In The Revolutionary Romanticism Of Soviet,Artikel i tidskrift,Refereegranskat,eng,Revolutionary Russia,0954-6545,1743-7873,published,30,2,NA,247,267,2017,NA,NA,NA,Routledge,NA,NA,NA,NA,NA,NA,10.1080/09546545.2017.1402986,000423612000007,NA,2-s2.0-85041592939,urn:nbn:se:sh:diva-34625,NA,NA,NA,Historia (60101),Baltic and East European studies,NA,NA,"<p>Studies on Soviet culture have treated the aesthetics of the sublime predominantly in terms of the Soviet sublime as manifested in Stalinist culture. This article will argue that the sublime cannot, in its impact on Soviet aesthetics, be delimited to imperial representations. The aesthetics of the sublime in Romanticism and its continuation into modernism in European Literatures arose from a problematization of the very notion of representation in art, in the mind and in politics. The legacy of this aesthetics in Soviet literature can be linked to the paradoxical quest for a means of representing or writing the breakdown in the understanding of the world that occurred after the Revolution. As will be shown in examples from 1920s Soviet literature, the people appear as an immense natural force that demands a different means of presentation.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-16,2018-02-16,2020-03-26,NA,Östersjöstiftelsen [3046801],1,NA,1,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1421986,"Andersson Schwarz, Jonas [shjsan10] [0000-0002-7353-4172] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Medie- och kommunikationsvetenskap [11817])",Herta Herzog: On Borrowed Experience (1941),"Kapitel i bok, del av antologi",Övrigt vetenskapligt,swe,NA,NA,NA,NA,NA,NA,Medievetenskapens idétraditioner,37,51,2020,NA,NA,Lund,Studentlitteratur AB,NA,NA,NA,9789144130712,NA,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-40471,NA,NA,NA,Medie- och kommunikationsvetenskap (508),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-06,2020-04-06,2020-04-06,NA,NA,1,NA,1,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1169405,"Öhrner, Annika [shaaor12] [0000-0002-9193-1315] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Konstvetenskap [11815])",Hilma af Klint och Ivan Aguèli. Andligheten och konstens rum.,Artikel i tidskrift,Refereegranskat,swe,Aura. Tidskrift för akademiska studier av nyreligiositet,2000-4419,NA,published,9,NA,NA,42,60,2017,NA,NA,NA,Föreningen forskning och information om nya religiösa rörelser (FINYAR),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-33984,NA,NA,Ivan Aguéli;Hilma af Klint.,Konstvetenskap (60407),NA,NA,NA,"<p>The article suggests a comparative reading of the art and art theory of the artists Hilma af Klint and Ivan Aguéli, as well as of their position in the art historical narration.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-12-26,2017-12-26,2020-03-24,NA,NA,1,NA,1,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1307199,"Öhrner, Annika [shaaor12] [0000-0002-9193-1315] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Konstvetenskap [11815])",Hilma af Klint: Paintings for the future : Review of the catalogue to the exhibition Hilma af Klint: Paintings for the future at Solomon R. Guggenheim.,"Artikel, recension",Övrigt vetenskapligt,eng,Woman's Art Journal,0270-7993,2158-8457,published,40,1,NA,46,48,2019,NA,NA,Pennsylvania,Rutgers University,NA,NA,NA,NA,NA,NA,NA,000467066500010,NA,NA,urn:nbn:se:sh:diva-38075,NA,NA,Hilma af Klint;pioneer's of abstraction;Solomon R. Guggenheim Museum;Woman's art.,Konstvetenskap (60407),Critical and Cultural Theory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-26,2019-04-26,2021-12-03,http://sh.diva-portal.org/smash/get/diva2:1307199/FULLTEXT01.pdf,NA,1,NA,1,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1619437,"Ruin, Hans [shhsrn] [0000-0003-3210-4712] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Filosofi [11813])",Historicity,"Kapitel i bok, del av antologi",Refereegranskat,eng,NA,NA,NA,NA,NA,NA,Bloomsbury history : Theory and Method,NA,NA,2021,NA,NA,NA,Bloomsbury Academic,NA,NA,NA,NA,NA,NA,10.5040/9781350970809.010,NA,NA,NA,urn:nbn:se:sh:diva-47808,NA,NA,NA,Filosofi (60301),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-13,2021-12-13,2021-12-13,NA,NA,1,NA,1,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1245579,"Ruin, Hans [shhsrn] [0000-0003-3210-4712] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Filosofi [11813])",Historicity and the Hermeneutic Predicament : From Yorck to Derrida,"Kapitel i bok, del av antologi",Refereegranskat,eng,NA,NA,NA,NA,NA,NA,The Oxford Handbook of the History of Phenomenology,717,733,2018,NA,NA,Oxford,Oxford University Press,NA,NA,NA,9780198755340,NA,NA,10.1093/oxfordhb/9780198755340.013.28,NA,NA,2-s2.0-85059567101,urn:nbn:se:sh:diva-36237,NA,NA,Historicity;hermeneutics;temporality;deconstruction;finitude;memory;event;repetition;tradition;difference,Filosofi (60301),Critical and Cultural Theory,NA,NA,"<p>The chapter presents the topic of “historicity” (Geschichtlichkeit) as a core concern for phenomenological thinking in the intersection with hermeneutics. It is first coined as a philosophical term by Dilthey and Yorck von Wartenburg as a way to capture the unique way in which humans exist historically and belong to history. Through their correspondence published posthumously in 1923 it enters the orbit of Heidegger’s existential phenomenology, as he quotes extensively from these letters in Being in Time. For Heidegger, historicity was the key to transforming Husserlian phenomenology into hermeneutical ontology. In his reappraisal of hermeneutic thinking, Gadamer also locates historicity at the center of his magnum opus Truth and Method. The chapter also shows how Husserl was a thinker of historicity. This is brought out in particular in Derrida’s early interpretations of Husserl, where the deconstructive approach emerges literally from the problem of the historicity of ideal objects.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-09-05,2018-09-05,2019-01-18,NA,NA,1,NA,2,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1584203,"Seuferling, Philipp [shppsg17] [0000-0002-8401-5511] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Medie- och kommunikationsvetenskap [11817]);Leurs, Koen [0000-0003-4765-6464] (Utrecht University, the Netherlands ; Netherlands Institute of Advanced Studies, Amsterdam, The Netherlands)",Histories of humanitarian technophilia: how imaginaries of media technologies have shaped migration infrastructures,Artikel i tidskrift,Refereegranskat,eng,Mobilities,1745-0101,1745-011X,published,16,5,NA,670,687,2021,NA,NA,NA,Taylor & Francis,NA,NA,NA,NA,NA,NA,10.1080/17450101.2021.1960186,000683656100001,NA,2-s2.0-85112210295,urn:nbn:se:sh:diva-46191,NA,NA,Migration infrastructure; media infrastructure; refugee camps; refugee history; media history,Medievetenskap (50801);Teknikhistoria (60102);Kulturstudier (60502),Critical and Cultural Theory,NA,NA,"<p>Contemporary migration infrastructures commonly reflect imaginaries of technological solutionism. Fantasies of efficient ordering, administrating and limiting of refugee bodies in space and time through migration infrastructures are distinctive, but not novel as they draw on long historical lineages. Drawing on archival records, we present a case-study on post-World-War-II refugee encampments. By highlighting the deeply historical role of media in migration governance, i.e. the act of mediation through technological infrastructuring, we seek to bring together the fields of migration studies and media studies. We argue that this cross-fertilization helps to historically untangle power dimensions, inherent workings, as well as human experiences imbued in the tech-based management of migration ‘crises’. Uncovering historical underpinnings of digitalized asylum regimes through the prism of media infrastructures, and socio-technical imaginaries surrounding them, points at continuities and genealogies of containing and managing people in time and space, reaching into technologies of colonial and fascist projects. We thus seek to explore the assumptions that drive the build-up of migration and media infrastructures: How are migrants, camps, media and their infrastructural interrelations imagined? Which cultural horizons are reflected in technologies, which functions are imagined for whom, and how are utilitarian ideas about humanitarianism and migration control embedded?</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-11,2021-08-11,2021-11-22,NA,NA,2,NA,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA
1075616,"Hegardt, Johan [shjnht14] [0000-0003-2148-473X] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Konstvetenskap [11815])",Historiska museet och framtiden : Från Oscar Montelius typologiska tidsvågor till det goda samhället,"Kapitel i bok, del av antologi",Övrigt vetenskapligt,swe,NA,NA,NA,NA,NA,NA,Ad Marciam,255,264,2017,NA,NA,Huddinge,Södertörns högskola,Södertörn Philosophical Studies ; 20,1651-6834,1651-6834,978-91-87843-72-3,http://urn.kb.se/resolve?urn=urn:nbn:se:sh:diva-32120,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-32136,NA,NA,NA,Konst (604);Historia och arkeologi (601),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-02-20,2017-02-20,2017-05-09,http://sh.diva-portal.org/smash/get/diva2:1075616/FULLTEXT01.pdf,NA,1,NA,0,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA
1414362,"Hegardt, Johan [shjnht14] [0000-0003-2148-473X] (Södertörns högskola [481], Institutionen för kultur och lärande [11809]) (Uppsala University)",History between Red Brackets : The Cold War in History Museums around the Baltic Sea,Artikel i tidskrift,Refereegranskat,eng,Museum Worlds:  Advances in Research,2049-6729,2049-6737,published,7,1,NA,165,181,2019,NA,NA,NA,Berghahn Books,NA,NA,NA,NA,NA,NA,10.3167/armw.2019.070111,000516567700010,NA,2-s2.0-85087314631,urn:nbn:se:sh:diva-40376,NA,NA,Baltic states;Cold War;collections;Finland;museums;narrative;Sweden,Historia (60101),Baltic and East European studies,NA,NA,"<p>This article derives from the research project entitled ""Art, Culture and Conflict: Transformations of Museums and Memory Culture around the Baltic Sea after 1989;"" which was financed by the Foundation for Baltic and East European Studies, Sodertorn University. It discusses how history museums in Finland, Sweden, Estonia, Latvia, and Lithuania have reacted to the fall of the Iron Curtain and the conclusion of the Soviet occupation of the three Baltic states. It argues that the Cold War is understood by the museums as a special historical epoch not comparable to any other historical period in these six countries. It concludes that to be able to deal with this particular point in history we either need to metaphorically put the Cold War in between red brackets, as it were, which makes it possible to address the Cold War when needed, or to place it outside the historical narrative of the modern rise of the five discussed nation-states.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-12,2020-03-12,2020-07-14,NA,Östersjöstiftelsen [46/2015],1,NA,2,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1382539,"Peil, Tiina [shtapl16] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Konstvetenskap [11815])",Home,"Kapitel i bok, del av antologi",Övrigt vetenskapligt,eng,NA,NA,NA,NA,NA,NA,International Encyclopedia of Human Geography (Second Edition),53,57,2020,2,NA,Oxford,Elsevier,NA,NA,NA,978-0-08-102296-2,NA,NA,10.1016/B978-0-08-102295-5.10193-3,NA,NA,NA,urn:nbn:se:sh:diva-39580,NA,NA,Citizenship;Diaspora;Gender;Homelessness;Homeland;Housing;Imagery;Materiality;Migration;Multiscalarity;Place;Shelter;Spatiality;Temporality,Kulturgeografi (50701),Baltic and East European studies,NA,NA,"<p>The multiple, varied, and often conflicting geographies of home are approached as relationally, spatially, and temporarily constituted and examined in many disciplines adopting a multitude of approaches. In cultural and social geography, the physical materiality of home and its imaginative geographies are seen as closely intertwined, in which the home is interpreted as a process of creating and understanding the forms of being at various scales and its representations in literature, art, film, and the virtual world. Feminist, postcolonial, and hybrid geographical approaches have highlighted the contested and negative domestic aspects, although historically the home is defined by feelings of security, familiarity, and nurture. The home is now established as a problematic and ambiguous concept across the social sciences. Likewise in geography the home is defined as a result of distinctive emotional, sensory, and bodily experiences and memories rather than seen as fixed and static physicality in time or space, although the latter approach is again gaining ground due to global migration trends.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-01-03,2020-01-03,2022-02-23,NA,Östersjöstiftelsen [77/2015],1,NA,1,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1479232,"Bark Persson, Anna [shaabn18] [0000-0002-9527-6792] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Genusvetenskap [11814])",Home and Hell : Representations of Female Masculinity in Action-Driven Science Fiction Literature,Artikel i tidskrift,Refereegranskat,eng,Lambda Nordica,1100-2573,2001-7286,published,25,2,NA,68,90,2020,NA,NA,NA,Göteborgs universitet,NA,NA,NA,NA,NA,NA,10.34041/ln.v25.675,NA,NA,NA,urn:nbn:se:sh:diva-42125,NA,NA,female masculinity;science fiction;action heroes;queer reading;genre literature,Genusstudier (50902),Critical and Cultural Theory,NA,NA,"<p>The aim of this article is to examine the representation of female masculinity in genre literature. Reading female masculinity as queer embodiment, I put two science fictional texts driven by a typical action narrative in dialogue with earlier research on representations of female masculinity in literature and popular culture to demonstrate the importance of bringing the genre of the text into the analysis when examining female masculinity.</p><p>In the article, I use the connection between female masculinity and tragedy as my starting point to exemplify how the genre of a text shapes the depiction and reading of female masculinity. In the action-driven science fiction texts I study, this link is very much present, but tragedy is given another role to play. Instead of being an element in the constitution of gender non-conforming as an unlivable experience, the representation of these masculine female heroes as oriented away from heteronormative constructions of a good life (Ahmed 2006) makes possiblethe depiction of these women as masculine, as well as the glorification of their gender non-conformity within the framework of the action-based SF narrative.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-26,2020-10-26,2022-02-10,NA,NA,1,NA,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA
1208986,"Gradskova, Yulia [SHIAGA02] [0000-0002-0975-5560] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Genusvetenskap [11814]) (Södertörns högskola [481], Centrum för Östersjö- och Östeuropaforskning (CBEES) [496])","Home is the ""place of women's strength"" : gendering housing in soviet and post-soviet Russia","Kapitel i bok, del av antologi",Övrigt vetenskapligt,eng,NA,NA,NA,NA,NA,NA,Gendering postsocialism : old legacies and new hierarchies,157,171,2018,NA,NA,London,Routledge,NA,NA,NA,978-1-138-29606-0;978-1-315-10025-8,NA,NA,10.4324/9781315100258-10,000460604300010,NA,2-s2.0-85047372891,urn:nbn:se:sh:diva-35330,NA,NA,NA,Genusstudier (50902),Baltic and East European studies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-05-21,2018-05-21,2020-01-15,NA,NA,1,NA,2,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1154887,"Nord, Iwo [shhetd12] [0000-0002-7462-6378] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Genusvetenskap [11814])","Homonasjonalisme på tvers av nasjonale grenser : [Recension av] Sörberg, Anna Maria Homonationalism. Stockholm: Leopard förlag 2017","Artikel, recension",Övrigt vetenskapligt,nor,Lambda Nordica,1100-2573,2001-7286,published,NA,2-3,NA,179,184,2017,NA,NA,NA,Föreningen Lambda Nordica,NA,NA,NA,NA,http://www.lambdanordica.org/index.php/lambdanordica/article/view/520,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-33668,NA,NA,NA,Genusstudier (50902),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-06,2017-11-06,2022-02-10,NA,NA,1,NA,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA
